diagrp,Cause,jobcode,Occupation,Observed,Exp_Adj,PMR_Adj,Lower_Adj,Upper_Adj,Exp_Unadj,PMR_Unadj,Lower_Unadj,Upper_Unadj
134,Oesophageal disease,1480,"Scaffolders, Stagers, Steeplejacks, Riggers",2,2.14,93,11,337,1.90,105,13,380
134,Oesophageal disease,1490,Welding Trades,7,5.94,118,47,243,5.14,136,55,280
134,Oesophageal disease,1510,Jewellery workers,0,0.30,0,0,1221,0.35,0,0,1042
134,Oesophageal disease,1530,Coach & Vehicle Body Builders,0,1.07,0,0,345,1.29,0,0,287
134,Oesophageal disease,1540,"Oilers, Greasers, Lubricators",9,5.57,162,74,307,4.78,188,86,357
134,Oesophageal disease,1580,Coach Painters,1,0.57,176,5,982,0.51,197,6,1098
134,Oesophageal disease,1600,Painters & Decorators,15,11.46,131,73,216,11.72,128,72,211
134,Oesophageal disease,1610,Assemblers/Lineworkers (electrical/electronic goods),0,0.88,0,0,420,0.79,0,0,469
134,Oesophageal disease,1630,Assemblers/Lineworkers (vehicles & other metal goods),1,1.93,52,2,288,1.74,57,2,319
134,Oesophageal disease,1640,"Packers, Sorters and Testers",8,4.81,166,72,328,4.71,170,73,335
134,Oesophageal disease,1650,"Bricklayers, Masons",11,4.79,229,115,411,4.82,228,114,408
134,Oesophageal disease,1670,Plasterers,2,3.25,62,7,222,3.26,61,7,222
134,Oesophageal disease,1680,Roofers and Glaziers,2,4.72,42,5,153,4.64,43,5,155
134,Oesophageal disease,1700,Rail Construction & Maintenance Workers,0,0.36,0,0,1024,0.43,0,0,864
134,Oesophageal disease,1710,Road Construction Workers and Paviors,0,1.89,0,0,195,1.76,0,0,210
134,Oesophageal disease,1720,Sewage plant attendants,0,0.30,0,0,1232,0.36,0,0,1023
134,Oesophageal disease,1740,Other Construction Workers,44,42.57,103,75,139,39.96,110,80,148
134,Oesophageal disease,1760,Mine (excluding coal) & Quarry Workers,0,0.55,0,0,667,0.64,0,0,575
134,Oesophageal disease,1781,Rail transport operatives,2,1.21,165,20,594,1.43,140,17,505
134,Oesophageal disease,1800,Railway engine drivers,1,0.57,175,5,977,0.68,147,4,818
134,Oesophageal disease,1820,Bus & Coach Drivers,6,7.19,83,31,182,6.00,100,37,218
134,Oesophageal disease,1830,Lorry drivers,19,33.88,56,34,88,28.74,66,40,103
134,Oesophageal disease,1840,Other motor drivers,4,8.36,48,13,122,8.46,47,13,121
134,Oesophageal disease,1860,Mechanical Plant Drivers & Operatives (earth moving & civil engineering),1,2.68,37,1,208,2.29,44,1,243
134,Oesophageal disease,1870,Crane Drivers,0,1.18,0,0,314,1.06,0,0,348
134,Oesophageal disease,1880,Fork Lift & Mechanical Truck Drivers,8,6.04,132,57,261,5.15,155,67,306
134,Oesophageal disease,1900,Storekeepers & warehousemen/women,20,14.25,140,86,217,12.53,160,98,247
134,Oesophageal disease,1910,Dockers and Goods Porters,0,1.08,0,0,343,0.91,0,0,406
134,Oesophageal disease,1920,Refuse & Salvage Collectors,5,2.54,197,64,459,2.15,233,75,543
134,Oesophageal disease,1940,"Electrical, Energy, Boiler & Related Plant Operatives & Attendants",0,0.56,0,0,658,0.51,0,0,719
134,Oesophageal disease,1950,Beauticians & related occupations,0,0.15,0,0,2412,0.16,0,0,2371
134,Oesophageal disease,1960,Other crafts,0,0.96,0,0,383,1.12,0,0,329
134,Oesophageal disease,1970,Other transport and machine operatives,0,0.77,0,0,478,0.90,0,0,411
134,Oesophageal disease,1980,Other labourers,13,16.08,81,43,138,13.72,95,50,162
135,Gastric ulcer,10,Lawyers,0,2.21,0,0,167,3.47,0,0,106
135,Gastric ulcer,20,Accountants and Financial Managers,11,8.66,127,63,227,12.05,91,46,163
135,Gastric ulcer,30,Personnel Managers etc,2,1.37,146,17,526,1.93,104,12,374
135,Gastric ulcer,40,Economists & statisticians,1,1.31,76,2,426,2.18,46,1,255
135,Gastric ulcer,50,Computer Programmers and Managers,9,9.77,92,42,175,14.70,61,28,116
135,Gastric ulcer,60,Sales Managers etc.,12,14.10,85,44,149,18.62,64,33,113
135,Gastric ulcer,70,Government Inspectors,0,0.90,0,0,409,0.96,0,0,384
135,Gastric ulcer,80,Government administrators,0,1.07,0,0,345,1.48,0,0,250
135,Gastric ulcer,90,Other Administrators,16,17.68,91,52,147,21.18,76,43,123
135,Gastric ulcer,100,Teachers in Higher Education,3,4.12,73,15,213,5.09,59,12,172
135,Gastric ulcer,110,School Teachers,13,9.49,137,73,234,10.15,128,68,219
135,Gastric ulcer,120,"Vocational Trainers, Social Scientists etc.",1,2.91,34,1,191,3.48,29,1,160
135,Gastric ulcer,130,Welfare Workers,4,4.76,84,23,215,5.22,77,21,196
135,Gastric ulcer,140,Clergy,1,0.87,114,3,637,1.49,67,2,375
135,Gastric ulcer,150,Doctors,1,1.52,66,2,368,2.53,40,1,220
135,Gastric ulcer,160,Dentists,0,0.31,0,0,1174,0.53,0,0,692
135,Gastric ulcer,170,Nurses,2,3.09,65,8,234,3.27,61,7,221
135,Gastric ulcer,180,Pharmacists/Pharmacologists,0,0.49,0,0,760,0.72,0,0,515
135,Gastric ulcer,190,Medical Radiographers,0,0.12,0,0,3137,0.13,0,0,2789
135,Gastric ulcer,200,Physiotherapists,0,0.10,0,0,3836,0.11,0,0,3381
135,Gastric ulcer,210,Other Health Professions,2,1.54,130,16,468,1.85,108,13,391
135,Gastric ulcer,220,Veterinarians,0,0.11,0,0,3455,0.17,0,0,2111
135,Gastric ulcer,230,Driving Instructors,0,1.76,0,0,210,1.77,0,0,208
135,Gastric ulcer,240,Literary and Artistic Occupations,15,13.42,112,63,184,15.12,99,56,164
135,Gastric ulcer,250,"Professional athletes, sports officials",1,1.09,91,3,509,1.12,89,3,497
135,Gastric ulcer,260,Biological scientists,1,0.66,151,5,841,1.12,89,3,496
135,Gastric ulcer,270,Chemical Engineers and Scientists,0,0.85,0,0,436,1.45,0,0,255
135,Gastric ulcer,280,Physical Scientists & mathematicians,2,1.02,196,24,707,1.71,117,14,423
135,Gastric ulcer,290,Electrical and Electronic Engineers (professional),0,0.32,0,0,1170,0.54,0,0,686
135,Gastric ulcer,300,Other Professional Engineers,10,8.02,125,60,229,12.22,82,39,151
135,Gastric ulcer,310,Draughtspersons,1,1.91,52,2,292,2.20,45,1,253
135,Gastric ulcer,320,Laboratory Technicians,3,2.08,145,30,423,2.22,135,28,394
135,Gastric ulcer,330,Architects and Surveyors,3,3.85,78,16,228,5.73,52,11,153
135,Gastric ulcer,340,Aircraft Flight Deck Officers,0,0.29,0,0,1259,0.51,0,0,729
135,Gastric ulcer,350,Air Traffic Controllers,0,0.13,0,0,2930,0.13,0,0,2756
135,Gastric ulcer,360,Seafarers,8,4.21,190,82,374,3.52,227,98,448
135,Gastric ulcer,370,Other Technicians,4,5.85,68,19,175,6.40,62,17,160
135,Gastric ulcer,380,Production and maintenance managers,9,7.52,120,55,227,12.17,74,34,140
135,Gastric ulcer,390,Managers in Construction,3,4.69,64,13,187,5.14,58,12,171
135,Gastric ulcer,400,"Managers in Transport, Mining and Energy Industries",9,7.55,119,55,226,8.40,107,49,203
135,Gastric ulcer,410,General and office managers,5,5.87,85,28,199,6.35,79,26,184
135,Gastric ulcer,420,Butchers,4,4.15,96,26,247,3.90,103,28,263
135,Gastric ulcer,430,"Fishmongers, Poultry Dressers",0,0.46,0,0,800,0.44,0,0,848
135,Gastric ulcer,440,Retailers and Dealers,30,25.71,117,79,167,26.14,115,77,164
135,Gastric ulcer,450,Publicans and Bar staff,10,9.73,103,49,189,10.61,94,45,173
135,Gastric ulcer,460,Caterers,12,7.71,156,80,272,7.11,169,87,295
135,Gastric ulcer,471,Farming and fishing,23,23.95,96,61,144,24.17,95,60,143
135,Gastric ulcer,480,Armed Forces,8,4.99,160,69,316,6.31,127,55,250
135,Gastric ulcer,490,Police,3,5.28,57,12,166,6.24,48,10,141
135,Gastric ulcer,500,Fire Service Personnel,0,1.74,0,0,212,2.01,0,0,184
135,Gastric ulcer,510,"Launderers, Dry Cleaners, Pressers",1,0.69,145,4,810,0.63,158,5,883
135,Gastric ulcer,520,Hairdressers,2,1.67,120,14,433,1.76,113,14,410
135,Gastric ulcer,530,Office Workers and Cashiers,35,32.03,109,76,152,35.41,99,69,137
135,Gastric ulcer,540,"Postal Workers, Mail Sorters",6,13.47,45,16,97,9.98,60,22,131
135,Gastric ulcer,560,Roundsmen/women & Van Salespersons,1,1.61,62,2,346,1.55,64,2,358
135,Gastric ulcer,570,Sales Representatives,8,8.84,91,39,178,9.31,86,37,169
135,Gastric ulcer,580,Security Workers,20,23.18,86,53,133,18.03,111,68,171
135,Gastric ulcer,590,Cooks,23,13.40,172,109,257,10.39,221,140,332
135,Gastric ulcer,600,Other Service Personnel,28,24.16,116,77,167,21.67,129,86,187
135,Gastric ulcer,601,Call centre workers,0,0.22,0,0,1678,0.33,0,0,1124
135,Gastric ulcer,610,Hospital Porters and Ward Orderlies,22,14.01,157,98,238,10.51,209,131,317
135,Gastric ulcer,620,Ambulance Staff,0,1.11,0,0,333,1.26,0,0,294
135,Gastric ulcer,631,Rail travel assistants,0,0.68,0,0,543,0.78,0,0,472
135,Gastric ulcer,640,Undertakers,0,0.80,0,0,461,0.65,0,0,567
135,Gastric ulcer,650,Forestry Workers,1,0.57,175,5,974,0.48,206,6,1150
135,Gastric ulcer,671,Leather and related trades,0,0.76,0,0,483,0.71,0,0,518
135,Gastric ulcer,711,Weavers and knitters,1,0.69,145,4,808,0.61,164,5,914
135,Gastric ulcer,740,Other Textile Processing Operatives,2,1.11,180,22,650,0.99,201,24,726
135,Gastric ulcer,750,Chemical workers,7,3.93,178,72,367,3.67,191,77,393
135,Gastric ulcer,760,Bakers,0,1.69,0,0,218,1.66,0,0,223
135,Gastric ulcer,780,"Other Food, Drink & Tobacco Process Operatives n.e.c.",8,6.91,116,50,228,5.17,155,67,305
135,Gastric ulcer,791,Paper and wood machine operatives,0,3.21,0,0,115,2.42,0,0,153
135,Gastric ulcer,800,Bookbinders,0,0.73,0,0,509,0.65,0,0,564
135,Gastric ulcer,821,Glass and ceramics workers,3,2.39,126,26,367,2.01,150,31,437
135,Gastric ulcer,850,Rubber Manufacturers,0,0.85,0,0,434,0.63,0,0,581
135,Gastric ulcer,881,Coal miners,7,7.96,88,35,181,7.07,99,40,204
135,Gastric ulcer,930,Plastic goods makers,2,1.89,106,13,382,1.42,140,17,507
135,Gastric ulcer,940,Compositors,0,0.45,0,0,819,0.45,0,0,827
135,Gastric ulcer,960,Printing Machine Minders & Assistants,1,1.01,99,3,553,0.74,135,4,749
135,Gastric ulcer,970,Printers,4,4.41,91,25,232,4.32,93,25,237
135,Gastric ulcer,980,Tailors & Dressmakers,2,0.64,312,37,1125,0.52,383,46,1384
135,Gastric ulcer,990,Clothing cutter,1,0.35,287,9,1598,0.26,386,12,2149
135,Gastric ulcer,1000,Sewers & embroiderers,0,1.11,0,0,334,1.00,0,0,370
135,Gastric ulcer,1010,Upholsterers,2,1.09,184,22,663,1.07,188,23,678
135,Gastric ulcer,1020,Floorers and wall tilers,1,2.30,43,1,242,2.36,42,1,236
135,Gastric ulcer,1030,Other workers with fabrics,0,0.23,0,0,1610,0.23,0,0,1585
135,Gastric ulcer,1040,Carpenters & Joiners,23,17.53,131,83,197,19.05,121,77,181
135,Gastric ulcer,1050,Cabinet Makers,1,1.98,50,2,281,1.91,52,2,291
135,Gastric ulcer,1070,Pattern Makers (moulds),0,0.21,0,0,1717,0.21,0,0,1745
135,Gastric ulcer,1140,Smiths & Forge Workers,1,0.52,193,6,1073,0.50,202,6,1123
135,Gastric ulcer,1160,"Moulders, Core Makers, Die Casters",0,0.76,0,0,484,0.57,0,0,650
135,Gastric ulcer,1170,Electroplater,0,0.58,0,0,636,0.44,0,0,848
135,Gastric ulcer,1200,Other Metal Manufacturers,2,2.97,67,8,243,2.47,81,10,293
135,Gastric ulcer,1211,Metal machining setters and setter-operators,3,4.16,72,15,211,3.12,96,20,281
135,Gastric ulcer,1241,Metal working machine operatives,19,24.92,76,46,119,19.17,99,60,155
135,Gastric ulcer,1290,"Tool Makers, Tool Fitters & Markers-Out",3,2.66,113,23,329,2.57,117,24,341
135,Gastric ulcer,1300,Precision Instrument Makers & Repairers,0,1.52,0,0,242,1.50,0,0,245
135,Gastric ulcer,1320,Production fitters,24,19.37,124,79,184,18.87,127,82,189
135,Gastric ulcer,1330,"Motor Mechanics, Auto Engineers (including road patrol engineers)",8,11.56,69,30,136,11.35,71,30,139
135,Gastric ulcer,1370,"Electricians, Electrical Maintenance Fitters",14,18.45,76,41,127,18.43,76,42,127
135,Gastric ulcer,1390,Telephone Fitters,6,3.51,171,63,372,4.03,149,55,324
135,Gastric ulcer,1400,"Cable Jointers, Lines Repairers",0,0.57,0,0,648,0.56,0,0,660
135,Gastric ulcer,1410,"Radio, TV & Video Engineers",1,1.04,96,3,533,1.06,95,3,528
135,Gastric ulcer,1420,Other Electrical/Electronic Trades n.e.c.,3,1.78,168,35,492,2.13,141,29,411
135,Gastric ulcer,1430,Electrical Engineers (not professional),4,4.04,99,27,253,4.85,82,22,211
135,Gastric ulcer,1440,"Plumbers, Heating & Ventilating Engineers & Related Trades",12,12.59,95,49,166,12.88,93,48,163
135,Gastric ulcer,1450,Sheet Metal Workers,1,2.95,34,1,189,2.21,45,1,253
135,Gastric ulcer,1460,"Metal Plate Workers, Shipwrights, Riveters",3,1.50,200,41,586,1.33,225,46,657
135,Gastric ulcer,1470,Steel Erectors,1,1.73,58,2,322,1.34,75,2,416
135,Gastric ulcer,1480,"Scaffolders, Stagers, Steeplejacks, Riggers",1,3.70,27,1,151,2.76,36,1,202
135,Gastric ulcer,1490,Welding Trades,10,8.44,119,57,218,7.63,131,63,241
135,Gastric ulcer,1510,Jewellery workers,0,0.50,0,0,731,0.53,0,0,691
135,Gastric ulcer,1530,Coach & Vehicle Body Builders,0,1.85,0,0,199,1.87,0,0,197
135,Gastric ulcer,1540,"Oilers, Greasers, Lubricators",4,9.60,42,11,107,6.99,57,16,147
135,Gastric ulcer,1580,Coach Painters,1,1.00,100,3,555,0.76,132,4,737
135,Gastric ulcer,1600,Painters & Decorators,21,15.18,138,86,211,17.28,122,75,186
135,Gastric ulcer,1610,Assemblers/Lineworkers (electrical/electronic goods),4,1.54,260,71,664,1.15,348,95,892
135,Gastric ulcer,1630,Assemblers/Lineworkers (vehicles & other metal goods),2,3.53,57,7,205,2.63,76,9,274
135,Gastric ulcer,1640,"Packers, Sorters and Testers",8,7.56,106,46,209,7.05,113,49,223
135,Gastric ulcer,1650,"Bricklayers, Masons",9,6.78,133,61,252,7.21,125,57,237
135,Gastric ulcer,1670,Plasterers,4,4.28,94,25,239,4.69,85,23,218
135,Gastric ulcer,1680,Roofers and Glaziers,6,6.26,96,35,208,6.48,93,34,202
135,Gastric ulcer,1700,Rail Construction & Maintenance Workers,4,0.65,614,167,1572,0.63,634,173,1624
135,Gastric ulcer,1710,Road Construction Workers and Paviors,6,3.35,179,66,390,2.62,229,84,499
135,Gastric ulcer,1720,Sewage plant attendants,0,0.58,0,0,639,0.56,0,0,664
135,Gastric ulcer,1740,Other Construction Workers,72,59.78,120,94,152,58.37,123,97,155
135,Gastric ulcer,1760,Mine (excluding coal) & Quarry Workers,0,1.02,0,0,361,0.97,0,0,380
135,Gastric ulcer,1781,Rail transport operatives,2,2.25,89,11,320,2.19,91,11,329
135,Gastric ulcer,1800,Railway engine drivers,1,1.06,95,3,527,1.02,98,3,546
135,Gastric ulcer,1820,Bus & Coach Drivers,13,10.49,124,66,212,9.28,140,75,240
135,Gastric ulcer,1830,Lorry drivers,30,48.21,62,42,89,43.40,69,47,99
135,Gastric ulcer,1840,Other motor drivers,8,11.07,72,31,142,12.64,63,27,125
135,Gastric ulcer,1860,Mechanical Plant Drivers & Operatives (earth moving & civil engineering),4,3.86,104,28,266,3.47,115,31,295
135,Gastric ulcer,1870,Crane Drivers,2,2.23,90,11,324,1.66,120,14,434
135,Gastric ulcer,1880,Fork Lift & Mechanical Truck Drivers,9,10.35,87,40,165,7.40,122,56,231
135,Gastric ulcer,1900,Storekeepers & warehousemen/women,17,20.28,84,49,134,18.35,93,54,148
135,Gastric ulcer,1910,Dockers and Goods Porters,1,1.62,62,2,344,1.45,69,2,384
135,Gastric ulcer,1920,Refuse & Salvage Collectors,7,3.61,194,78,400,3.22,218,87,448
135,Gastric ulcer,1940,"Electrical, Energy, Boiler & Related Plant Operatives & Attendants",2,1.04,192,23,695,0.81,246,30,888
135,Gastric ulcer,1950,Beauticians & related occupations,0,0.21,0,0,1742,0.21,0,0,1774
135,Gastric ulcer,1960,Other crafts,2,1.64,122,15,441,1.64,122,15,440
135,Gastric ulcer,1970,Other transport and machine operatives,1,1.36,74,2,411,1.34,75,2,417
135,Gastric ulcer,1980,Other labourers,26,22.77,114,75,167,20.44,127,83,186
136,Duodenal ulcer,10,Lawyers,4,4.60,87,24,223,6.45,62,17,159
136,Duodenal ulcer,20,Accountants and Financial Managers,22,16.20,136,85,206,22.67,97,61,147
136,Duodenal ulcer,30,Personnel Managers etc,3,2.66,113,23,330,3.59,84,17,244
136,Duodenal ulcer,40,Economists & statisticians,4,2.74,146,40,373,4.05,99,27,253
136,Duodenal ulcer,50,Computer Programmers and Managers,18,17.73,102,60,160,25.88,70,41,110
136,Duodenal ulcer,60,Sales Managers etc.,18,25.54,70,42,111,34.60,52,31,82
136,Duodenal ulcer,70,Government Inspectors,3,1.40,214,44,625,1.84,163,34,476
136,Duodenal ulcer,80,Government administrators,4,2.01,199,54,510,2.83,141,39,362
136,Duodenal ulcer,90,Other Administrators,26,32.06,81,53,119,39.84,65,43,96
136,Duodenal ulcer,100,Teachers in Higher Education,7,7.22,97,39,200,9.85,71,29,146
136,Duodenal ulcer,110,School Teachers,12,14.72,82,42,142,19.26,62,32,109
136,Duodenal ulcer,120,"Vocational Trainers, Social Scientists etc.",4,5.10,78,21,201,6.52,61,17,157
136,Duodenal ulcer,130,Welfare Workers,6,7.71,78,29,169,9.63,62,23,136
136,Duodenal ulcer,140,Clergy,1,1.99,50,2,280,2.89,35,1,193
136,Duodenal ulcer,150,Doctors,5,3.16,158,51,369,4.69,107,35,249
136,Duodenal ulcer,160,Dentists,0,0.68,0,0,543,1.00,0,0,368
136,Duodenal ulcer,170,Nurses,7,4.63,151,61,311,5.93,118,47,243
136,Duodenal ulcer,180,Pharmacists/Pharmacologists,1,0.97,104,3,577,1.33,75,2,419
136,Duodenal ulcer,190,Medical Radiographers,0,0.18,0,0,2025,0.23,0,0,1609
136,Duodenal ulcer,200,Physiotherapists,0,0.16,0,0,2372,0.20,0,0,1883
136,Duodenal ulcer,210,Other Health Professions,3,2.77,108,22,316,3.41,88,18,257
136,Duodenal ulcer,220,Veterinarians,1,0.21,477,14,2657,0.32,315,9,1756
136,Duodenal ulcer,230,Driving Instructors,1,3.42,29,1,163,3.36,30,1,166
136,Duodenal ulcer,240,Literary and Artistic Occupations,29,22.88,127,85,182,27.63,105,70,151
136,Duodenal ulcer,250,"Professional athletes, sports officials",3,1.71,176,36,513,2.02,148,31,433
136,Duodenal ulcer,260,Biological scientists,2,1.39,144,17,518,2.08,96,12,346
136,Duodenal ulcer,270,Chemical Engineers and Scientists,3,1.94,155,32,453,2.81,107,22,312
136,Duodenal ulcer,280,Physical Scientists & mathematicians,2,2.16,92,11,334,3.18,63,8,227
136,Duodenal ulcer,290,Electrical and Electronic Engineers (professional),2,0.69,290,35,1048,1.02,196,23,706
136,Duodenal ulcer,300,Other Professional Engineers,20,16.39,122,75,188,23.38,86,52,132
136,Duodenal ulcer,310,Draughtspersons,1,4.13,24,1,135,4.28,23,1,130
136,Duodenal ulcer,320,Laboratory Technicians,2,3.22,62,7,224,4.17,48,6,173
136,Duodenal ulcer,330,Architects and Surveyors,5,7.62,66,21,153,10.88,46,15,107
136,Duodenal ulcer,340,Aircraft Flight Deck Officers,0,0.64,0,0,579,0.95,0,0,388
136,Duodenal ulcer,350,Air Traffic Controllers,0,0.20,0,0,1843,0.26,0,0,1409
136,Duodenal ulcer,360,Seafarers,9,6.97,129,59,245,6.81,132,60,251
136,Duodenal ulcer,370,Other Technicians,8,9.25,86,37,170,11.93,67,29,132
136,Duodenal ulcer,380,Production and maintenance managers,12,16.75,72,37,125,23.15,52,27,91
136,Duodenal ulcer,390,Managers in Construction,6,7.78,77,28,168,9.76,61,23,134
136,Duodenal ulcer,400,"Managers in Transport, Mining and Energy Industries",10,12.36,81,39,149,15.86,63,30,116
136,Duodenal ulcer,410,General and office managers,7,9.41,74,30,153,12.05,58,23,120
136,Duodenal ulcer,420,Butchers,11,8.32,132,66,237,7.30,151,75,270
136,Duodenal ulcer,430,"Fishmongers, Poultry Dressers",3,0.95,316,65,925,0.83,363,75,1062
136,Duodenal ulcer,440,Retailers and Dealers,49,48.45,101,75,134,48.95,100,74,132
136,Duodenal ulcer,450,Publicans and Bar staff,36,18.02,200,140,277,20.08,179,126,248
136,Duodenal ulcer,460,Caterers,12,13.47,89,46,156,13.04,92,48,161
136,Duodenal ulcer,471,Farming and fishing,43,46.20,93,67,125,45.47,95,68,127
136,Duodenal ulcer,480,Armed Forces,18,9.98,180,107,285,11.93,151,89,238
136,Duodenal ulcer,490,Police,8,10.60,75,33,149,11.71,68,29,135
136,Duodenal ulcer,500,Fire Service Personnel,2,3.56,56,7,203,3.79,53,6,191
136,Duodenal ulcer,510,"Launderers, Dry Cleaners, Pressers",2,1.35,148,18,534,1.16,172,21,620
136,Duodenal ulcer,520,Hairdressers,4,3.42,117,32,300,3.21,124,34,319
136,Duodenal ulcer,530,Office Workers and Cashiers,57,63.41,90,68,116,66.63,86,65,111
136,Duodenal ulcer,540,"Postal Workers, Mail Sorters",26,21.67,120,78,176,18.64,139,91,204
136,Duodenal ulcer,560,Roundsmen/women & Van Salespersons,2,3.40,59,7,212,3.04,66,8,238
136,Duodenal ulcer,570,Sales Representatives,11,13.92,79,39,141,17.52,63,31,112
136,Duodenal ulcer,580,Security Workers,38,38.29,99,70,136,34.09,111,79,153
136,Duodenal ulcer,590,Cooks,17,20.96,81,47,130,18.46,92,54,147
136,Duodenal ulcer,600,Other Service Personnel,46,46.07,100,73,133,40.90,112,82,150
136,Duodenal ulcer,601,Call centre workers,0,0.47,0,0,783,0.58,0,0,639
136,Duodenal ulcer,610,Hospital Porters and Ward Orderlies,22,21.95,100,63,152,19.05,115,72,175
136,Duodenal ulcer,620,Ambulance Staff,2,2.32,86,10,311,2.42,83,10,299
136,Duodenal ulcer,631,Rail travel assistants,0,1.42,0,0,260,1.50,0,0,246
136,Duodenal ulcer,640,Undertakers,1,1.41,71,2,395,1.26,79,2,442
136,Duodenal ulcer,650,Forestry Workers,1,1.03,97,3,542,0.93,108,3,602
136,Duodenal ulcer,671,Leather and related trades,2,1.55,129,15,465,1.36,147,18,532
136,Duodenal ulcer,711,Weavers and knitters,1,1.38,73,2,405,1.18,85,3,471
136,Duodenal ulcer,740,Other Textile Processing Operatives,1,2.22,45,1,251,1.91,52,2,292
136,Duodenal ulcer,750,Chemical workers,8,7.43,108,46,212,7.11,113,49,222
136,Duodenal ulcer,760,Bakers,3,3.19,94,19,275,3.07,98,20,286
136,Duodenal ulcer,780,"Other Food, Drink & Tobacco Process Operatives n.e.c.",14,11.30,124,68,208,9.73,144,79,241
136,Duodenal ulcer,791,Paper and wood machine operatives,1,5.31,19,1,105,4.60,22,1,121
136,Duodenal ulcer,800,Bookbinders,0,1.43,0,0,257,1.22,0,0,302
136,Duodenal ulcer,821,Glass and ceramics workers,4,4.51,89,24,227,3.87,103,28,264
136,Duodenal ulcer,850,Rubber Manufacturers,0,1.41,0,0,261,1.21,0,0,304
136,Duodenal ulcer,881,Coal miners,13,16.71,78,41,133,14.17,92,49,157
136,Duodenal ulcer,930,Plastic goods makers,2,3.06,65,8,236,2.65,75,9,272
136,Duodenal ulcer,940,Compositors,0,0.91,0,0,406,0.88,0,0,418
136,Duodenal ulcer,960,Printing Machine Minders & Assistants,2,1.67,120,14,433,1.44,139,17,503
136,Duodenal ulcer,970,Printers,8,8.49,94,41,186,8.18,98,42,193
